timestamp          , endpoint_name, endpoint_type, source_ip   , destination_ip, protocol, traffic_rate, bandwidth, packet_count, connections, latency, packet_loss, cpu_utilization, label  , anomaly_type
2026-09-01 17:38:21, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.50  , ICMP    ,       183.5 ,    184.37,          219,           7,   77.78,        1.45,           56.93, Normal , None
2026-09-01 17:38:22, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.1   , ICMP    ,       535.97,    613.85,          535,          22,   25.31,        1.37,           19.08, Normal , None
2026-09-01 17:38:23, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.1   , UDP     ,        97.51,     91.18,           97,           2,   80.7 ,        0.42,           27.34, Normal , None
2026-09-01 17:38:24, Laptop-01    , Laptop       , 192.168.1.20, 8.8.8.8       , UDP     ,       167.51,    174.36,          135,          12,   67.62,        0.75,           40.64, Normal , None
2026-09-01 17:38:25, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.20  , ICMP    ,       831.11,    765.72,          730,           3,   56.69,        0.72,           40.51, Normal , None
2026-09-01 17:38:26, Desktop-01   , Desktop      , 192.168.1.10, 192.168.1.1   , ICMP    ,       534.63,    610.24,          636,          18,   51.46,        1.13,           61.64, Normal , None
2026-09-01 17:38:27, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.50  , ICMP    ,        78.96,     82.21,           85,           6,   72.85,        2.75,           37.76, Normal , None
2026-09-01 17:38:28, Desktop-01   , Desktop      , 192.168.1.10, 8.8.8.8       , UDP     ,       165.11,    176.95,          164,          42,   12.45,        1.36,           36.67, Normal , None
2026-09-01 17:38:29, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.100 , TCP     ,       482.48,    449.23,          535,          27,   74.06,        1.99,           32.77, Normal , None
2026-09-01 17:38:30, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , UDP     ,        81.4 ,     69.57,           94,           4,   83.06,        2.44,           40.04, Normal , None
2026-09-01 17:38:31, Laptop-01    , Laptop       , 192.168.1.20, 8.8.8.8       , UDP     ,       256.2 ,    210.16,          295,           7,   21.26,        1.7 ,           34.03, Normal , None
2026-09-01 17:38:32, Laptop-03    , Laptop       , 192.168.1.22, 192.168.1.20  , ICMP    ,       791.09,    896.72,          718,          29,   34.06,        0.24,           30.08, Normal , None
2026-09-01 17:38:33, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.20  , UDP     ,       642.8 ,    735.04,          733,          12,   21.47,        1.86,           60.04, Normal , None
2026-09-01 17:38:34, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.100 , TCP     ,       578.92,    635.92,          594,          24,   42.69,        0.28,           16.88, Normal , None
2026-09-01 17:38:35, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.1   , TCP     ,       223.54,    267.94,          250,          19,  156.1 ,        1.77,           41.72, Anomaly, High Latency
2026-09-01 17:38:36, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.100 , ICMP    ,       126.97,    103.58,          102,          39,   23.84,        0.91,           44.57, Normal , None
2026-09-01 17:38:37, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.20  , UDP     ,        99.62,    115.19,          117,           3,  298.29,        0.81,            7.69, Anomaly, High Latency
2026-09-01 17:38:38, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.100 , UDP     ,       228.05,    235.35,          226,          26,   40.41,        0.48,           44.62, Normal , None
2026-09-01 17:38:39, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.100 , ICMP    ,      2671.86,   2417.37,         2158,           2,   81.14,        0.56,           92.08, Anomaly, High CPU
2026-09-01 17:38:40, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.20  , UDP     ,       426.17,    444.63,          423,          24,   45.67,        1.47,           22.61, Normal , None
2026-09-01 17:38:41, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.1   , TCP     ,       331.57,    376.08,          392,          20,   12.38,        1.64,           94.92, Anomaly, High CPU
2026-09-01 17:38:42, Server-01    , Server       , 192.168.1.40, 8.8.8.8       , TCP     ,      7379.84,   6603.64,         8033,          55,    6.98,        0.54,           54.35, Normal , None
2026-09-01 17:38:43, Server-01    , Server       , 192.168.1.40, 192.168.1.100 , UDP     ,      6344.25,   7142.72,         6244,         356,   33.36,        0.14,           53.78, Normal , None
2026-09-01 17:38:44, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.1   , UDP     ,       110.67,    131.37,          101,          31,   21.76,        0.48,           14.37, Normal , None
2026-09-01 17:38:45, Laptop-07    , Laptop       , 192.168.1.26, 192.168.1.100 , TCP     ,       233.91,    275.18,          205,          14,   48.73,        0.19,           48.13, Normal , None
2026-09-01 17:38:46, Laptop-04    , Laptop       , 192.168.1.23, 8.8.8.8       , ICMP    ,      2616.96,   2336.89,         1578,          32,   45.47,        1.82,           55.41, Anomaly, Traffic Spike
2026-09-01 17:38:47, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.100 , UDP     ,       249.6 ,    293.67,          263,         182,   65.83,        1.12,           25.92, Anomaly, Excessive Connections
2026-09-01 17:38:48, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , TCP     ,      3442.64,   3835.32,         3845,          16,   51.77,        0.27,           64.41, Normal , None
2026-09-01 17:38:49, Server-01    , Server       , 192.168.1.40, 192.168.1.100 , ICMP    ,     11490.39,  12397.09,        11297,         453,   34.3 ,        0.08,           39.54, Normal , None
2026-09-01 17:38:50, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.1   , UDP     ,        52.78,     59.5 ,           45,          16,   42.75,        2.33,           44.73, Normal , None
2026-09-01 17:38:51, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.100 , TCP     ,       212.88,    208.21,          253,          25,   71.98,        0.78,           30.76, Normal , None
2026-09-01 17:38:52, Printer-03   , Printer      , 192.168.1.52, 192.168.1.1   , UDP     ,        54.06,     56.12,           43,          60,   94.78,        2.49,           13.48, Anomaly, Excessive Connections
2026-09-01 17:38:53, IP-Camera-03 , IP Camera    , 192.168.1.47, 8.8.8.8       , ICMP    ,      2341.99,   1999.95,         2576,          18,   56.28,        2.93,           40.72, Normal , None
2026-09-01 17:38:54, Smartphone-02, Smartphone   , 192.168.1.31, 8.8.8.8       , UDP     ,      1296.95,   1430.63,         1503,         432,  796.92,       22.96,           87.87, Anomaly, Combined Anomaly
2026-09-01 17:38:55, Server-01    , Server       , 192.168.1.40, 192.168.1.50  , TCP     ,     83024.61,  81172.87,       105156,         365,   36.73,        0.15,           72.64, Anomaly, Traffic Spike
2026-09-01 17:38:56, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.20  , ICMP    ,       658.95,    762.29,          532,          38,   23.83,        1.0 ,           34.02, Normal , None
2026-09-01 17:38:57, Laptop-02    , Laptop       , 192.168.1.21, 8.8.8.8       , ICMP    ,       418.19,    462.28,          460,           8,   66.54,        1.28,           44.92, Normal , None
2026-09-01 17:38:58, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.20  , TCP     ,       122.34,    118.29,          106,           4,   96.94,        2.12,           24.02, Normal , None
2026-09-01 17:38:59, Desktop-07   , Desktop      , 192.168.1.16, 8.8.8.8       , UDP     ,       660.19,    631.25,          670,          37,   20.02,        0.22,           10.39, Normal , None
2026-09-01 17:39:00, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , ICMP    ,        77.93,     78.49,           91,           2,   67.7 ,        0.91,            5.96, Normal , None
2026-09-01 17:39:01, Server-05    , Server       , 192.168.1.44, 8.8.8.8       , TCP     ,    128904.62, 149936.98,        61445,         196,    8.29,        1.88,           21.64, Anomaly, Traffic Spike
2026-09-01 17:39:02, Laptop-03    , Laptop       , 192.168.1.22, 8.8.8.8       , UDP     ,       774.09,    725.78,          723,          13,   26.85,        1.4 ,           69.74, Normal , None
2026-09-01 17:39:03, Server-05    , Server       , 192.168.1.44, 192.168.1.50  , UDP     ,     12453.09,  14128.55,        14128,         365,   23.59,        0.68,           33.39, Normal , None
2026-09-01 17:39:04, Server-04    , Server       , 192.168.1.43, 192.168.1.50  , TCP     ,      2977.21,   2512.66,         3015,         326,   23.24,        1.85,           50.14, Normal , None
2026-09-01 17:39:05, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.50  , ICMP    ,       468.44,    378.6 ,          438,          29,   48.17,        1.62,           91.28, Anomaly, High CPU
2026-09-01 17:39:06, Smartphone-07, Smartphone   , 192.168.1.36, 192.168.1.100 , UDP     ,       417.82,    351.26,          484,          24,   91.94,        1.21,           13.01, Normal , None
2026-09-01 17:39:07, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.50  , UDP     ,       262.86,    238.21,          218,          27,   18.67,        0.72,           54.5 , Normal , None
2026-09-01 17:39:08, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.100 , ICMP    ,       223.43,    224.07,          206,          33,   27.59,        0.08,           48.01, Normal , None
2026-09-01 17:39:09, Smartphone-05, Smartphone   , 192.168.1.34, 192.168.1.1   , UDP     ,       116.95,    133.2 ,           98,          14,   43.17,        2.5 ,           24.63, Normal , None
2026-09-01 17:39:10, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.50  , ICMP    ,        52.34,     58.88,           45,           1,   31.06,        3.29,           35.98, Normal , None
2026-09-01 17:39:11, Desktop-01   , Desktop      , 192.168.1.10, 192.168.1.1   , UDP     ,       380.19,    439.95,          394,          49,   42.62,        0.18,           57.06, Normal , None
2026-09-01 17:39:12, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , UDP     ,        95.89,     95.71,           92,           2,   46.24,        2.76,           37.65, Normal , None
2026-09-01 17:39:13, Desktop-03   , Desktop      , 192.168.1.12, 192.168.1.50  , ICMP    ,       797.91,    780.51,          910,          12,   27.96,        1.89,           59.77, Normal , None
2026-09-01 17:39:14, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.100 , TCP     ,       363.51,    350.24,          388,          32,   12.4 ,        0.07,           20.74, Normal , None
2026-09-01 17:39:15, Smartphone-05, Smartphone   , 192.168.1.34, 8.8.8.8       , ICMP    ,       270.63,    247.34,          291,           7,   91.57,        0.94,           51.41, Normal , None
2026-09-01 17:39:16, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.100 , ICMP    ,        18.99,     20.02,           15,           1,   45.84,        3.16,           37.73, Normal , None
2026-09-01 17:39:17, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , ICMP    ,       336.87,    288.53,          318,          12,   99.36,        0.07,           17.39, Normal , None
2026-09-01 17:39:18, Server-05    , Server       , 192.168.1.44, 192.168.1.1   , UDP     ,      3377.11,   3847.91,         3213,         418,   38.94,        1.99,           27.16, Normal , None
2026-09-01 17:39:19, Printer-01   , Printer      , 192.168.1.50, 192.168.1.100 , TCP     ,        79.09,     82.58,           76,           1,   59.18,        2.72,            5.51, Normal , None
2026-09-01 17:39:20, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.50  , UDP     ,       905.14,    967.1 ,         1006,          32,   15.78,        1.01,           64.52, Normal , None
2026-09-01 17:39:21, Server-05    , Server       , 192.168.1.44, 192.168.1.100 , ICMP    ,      5691.27,   5144.87,         6470,         418,   24.87,        1.7 ,           51.05, Normal , None
2026-09-01 17:39:22, Server-02    , Server       , 192.168.1.41, 8.8.8.8       , TCP     ,     10277.31,  11872.59,         9070,         164,   10.28,        0.02,           66.15, Normal , None
2026-09-01 17:39:23, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.100 , UDP     ,       391.18,    313.85,          451,          21,   26.37,        1.81,           42.0 , Normal , None
2026-09-01 17:39:24, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.100 , TCP     ,       151.0 ,    130.48,          139,          14,   35.39,        0.86,           54.6 , Normal , None
2026-09-01 17:39:25, Desktop-03   , Desktop      , 192.168.1.12, 8.8.8.8       , TCP     ,      7064.89,   8123.31,         2120,          43,   35.63,        0.81,           11.05, Anomaly, Traffic Spike
2026-09-01 17:39:26, IoT-Sensor-01, IoT Sensor   , 192.168.1.53, 8.8.8.8       , ICMP    ,        67.96,     60.44,           64,           4,   71.18,        1.76,           27.57, Normal , None
2026-09-01 17:39:27, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.50  , ICMP    ,       339.37,    343.93,          350,         198,   43.55,        0.28,           12.61, Anomaly, Excessive Connections
2026-09-01 17:39:28, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , TCP     ,       114.16,    127.22,          123,           4,   60.32,        2.85,           22.33, Normal , None
2026-09-01 17:39:29, Server-02    , Server       , 192.168.1.41, 192.168.1.20  , TCP     ,     10384.46,   9161.77,         9279,          51,   30.12,        1.76,           25.01, Normal , None
2026-09-01 17:39:30, Smartphone-05, Smartphone   , 192.168.1.34, 192.168.1.1   , TCP     ,       287.47,    273.67,          293,          28,   64.26,        1.59,           18.63, Normal , None
2026-09-01 17:39:31, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.50  , UDP     ,        79.03,     81.43,           76,          19,   24.57,        2.65,           12.07, Normal , None
2026-09-01 17:39:32, IP-Camera-02 , IP Camera    , 192.168.1.46, 8.8.8.8       , ICMP    ,      1741.69,   2032.18,         1565,           9,   79.72,        0.88,           59.29, Normal , None
2026-09-01 17:39:33, Smartphone-09, Smartphone   , 192.168.1.38, 192.168.1.50  , TCP     ,       308.66,    346.03,          277,          27,   38.25,        1.68,           39.27, Normal , None
2026-09-01 17:39:34, Laptop-08    , Laptop       , 192.168.1.27, 8.8.8.8       , TCP     ,       447.71,    370.75,          403,          28,   38.48,        0.38,           10.78, Normal , None
2026-09-01 17:39:35, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 192.168.1.1   , ICMP    ,        16.6 ,     19.76,           16,           7,   81.25,        1.07,           31.32, Normal , None
2026-09-01 17:39:36, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.20  , TCP     ,       131.35,    135.49,          145,           6,   94.85,        0.72,           34.86, Normal , None
2026-09-01 17:39:37, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.100 , ICMP    ,       201.29,    240.11,          217,          43,   25.42,        1.54,           55.13, Normal , None
2026-09-01 17:39:38, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.100 , TCP     ,      3868.14,   3145.41,         4520,          18,   20.79,        1.55,           67.87, Normal , None
2026-09-01 17:39:39, Laptop-06    , Laptop       , 192.168.1.25, 192.168.1.20  , ICMP    ,       200.45,    176.44,          229,          11,   29.38,        0.43,           33.84, Normal , None
2026-09-01 17:39:40, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.20  , UDP     ,       291.24,    331.39,          317,           8,   84.71,        2.47,           40.25, Normal , None
2026-09-01 17:39:41, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.20  , UDP     ,       451.91,    419.14,          387,          27,   38.38,        0.17,           33.66, Normal , None
2026-09-01 17:39:42, IP-Camera-04 , IP Camera    , 192.168.1.48, 8.8.8.8       , TCP     ,      2098.23,   2089.53,         2131,          13,   94.63,        0.05,           68.14, Normal , None
2026-09-01 17:39:43, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 192.168.1.20  , ICMP    ,        26.92,     30.4 ,           31,           6,   33.41,        1.2 ,           44.78, Normal , None
2026-09-01 17:39:44, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.20  , UDP     ,       869.15,    856.44,          950,          33,   10.15,        0.15,           43.03, Normal , None
2026-09-01 17:39:45, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , UDP     ,       107.1 ,    124.3 ,           97,           3,   61.43,        0.18,           35.36, Normal , None
2026-09-01 17:39:46, Printer-02   , Printer      , 192.168.1.51, 8.8.8.8       , UDP     ,       149.98,    147.43,          135,           2,  402.15,        2.9 ,           20.79, Anomaly, High Latency
2026-09-01 17:39:47, Smartphone-06, Smartphone   , 192.168.1.35, 192.168.1.1   , ICMP    ,      3135.16,   3599.1 ,         1975,         500,  335.49,       20.94,           98.05, Anomaly, Combined Anomaly
2026-09-01 17:39:48, Smartphone-01, Smartphone   , 192.168.1.30, 192.168.1.20  , UDP     ,       993.6 ,    988.69,         1320,          30,   71.45,        2.52,           50.21, Anomaly, Traffic Spike
2026-09-01 17:39:49, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , TCP     ,      3351.45,   3490.02,         3403,         247,    5.25,       36.61,           45.2 , Anomaly, High Packet Loss
2026-09-01 17:39:50, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.50  , TCP     ,        94.28,    110.35,           99,           6,   31.53,        0.01,           37.23, Normal , None
2026-09-01 17:39:51, Laptop-05    , Laptop       , 192.168.1.24, 192.168.1.50  , ICMP    ,       121.81,    129.51,          134,          39,   61.13,        0.02,           38.51, Normal , None
2026-09-01 17:39:52, IP-Camera-01 , IP Camera    , 192.168.1.45, 192.168.1.50  , TCP     ,      3628.62,   3763.45,         3139,          20,   62.1 ,        0.57,           35.29, Normal , None
2026-09-01 17:39:53, Smartphone-02, Smartphone   , 192.168.1.31, 192.168.1.20  , TCP     ,       345.21,    305.59,          328,          11,   55.41,        2.65,           16.41, Normal , None
2026-09-01 17:39:54, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.20  , TCP     ,      2915.85,   3097.72,         3105,         540,  609.35,       23.14,           86.0 , Anomaly, Combined Anomaly
2026-09-01 17:39:55, Laptop-01    , Laptop       , 192.168.1.20, 192.168.1.100 , ICMP    ,       228.96,    193.9 ,          248,         608,   52.7 ,        1.04,           48.91, Anomaly, Excessive Connections
2026-09-01 17:39:56, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.50  , ICMP    ,       266.54,    226.65,          299,          13,   83.15,        0.76,           47.95, Normal , None
2026-09-01 17:39:57, Smartphone-04, Smartphone   , 192.168.1.33, 192.168.1.100 , ICMP    ,       136.64,    119.92,          114,          23,   59.47,        2.87,           21.08, Normal , None
2026-09-01 17:39:58, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.100 , UDP     ,        76.23,     82.98,           79,         180,   40.67,        0.48,           27.03, Anomaly, Excessive Connections
2026-09-01 17:39:59, Server-02    , Server       , 192.168.1.41, 8.8.8.8       , ICMP    ,      3356.96,   2787.66,         3990,          61,   11.45,        1.67,           36.09, Normal , None
2026-09-01 17:40:00, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.20  , TCP     ,      1029.31,   1110.95,         1143,           9,   93.92,        1.85,           50.49, Normal , None
2026-09-01 17:40:01, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.20  , TCP     ,        61.99,     55.89,           50,           6,   89.01,        0.23,           23.39, Anomaly, Traffic Spike
2026-09-01 17:40:02, Smartphone-03, Smartphone   , 192.168.1.32, 192.168.1.100 , UDP     ,       168.89,    146.64,          164,          17,   59.67,        2.84,           19.71, Normal , None
2026-09-01 17:40:03, Desktop-02   , Desktop      , 192.168.1.11, 192.168.1.1   , UDP     ,       636.11,    645.94,          696,          32,   23.13,        0.68,           46.73, Normal , None
2026-09-01 17:40:04, Laptop-09    , Laptop       , 192.168.1.28, 8.8.8.8       , ICMP    ,       507.46,    514.43,          510,          18,   17.17,       29.57,           57.74, Anomaly, High Packet Loss
2026-09-01 17:40:05, Smartphone-06, Smartphone   , 192.168.1.35, 8.8.8.8       , TCP     ,      2876.86,   2197.22,         2385,         400,  342.73,       11.13,           80.92, Anomaly, Combined Anomaly
2026-09-01 17:40:06, IP-Camera-03 , IP Camera    , 192.168.1.47, 8.8.8.8       , UDP     ,      2293.37,   2428.86,         2195,          20,   35.54,        2.88,           59.13, Normal , None
2026-09-01 17:40:07, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 192.168.1.50  , TCP     ,      1191.93,   1204.87,         1134,         105,  916.5 ,       14.61,           83.87, Anomaly, Combined Anomaly
2026-09-01 17:40:08, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.1   , TCP     ,       147.8 ,    158.42,          147,           1,  110.77,        3.55,           39.73, Normal , None
2026-09-01 17:40:09, IP-Camera-05 , IP Camera    , 192.168.1.49, 192.168.1.20  , UDP     ,      1672.44,   1713.01,         1656,           2,   71.1 ,        2.95,           22.13, Normal , None
2026-09-01 17:40:10, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.50  , TCP     ,       611.89,    703.77,          670,           3,   96.6 ,        0.21,           61.66, Normal , None
2026-09-01 17:40:11, Desktop-05   , Desktop      , 192.168.1.14, 8.8.8.8       , UDP     ,       751.03,    873.75,          724,          28,   57.72,        1.67,           59.26, Normal , None
2026-09-01 17:40:12, IoT-Sensor-02, IoT Sensor   , 192.168.1.54, 192.168.1.50  , ICMP    ,        56.24,     62.52,           56,           5,   79.22,        1.24,           15.65, Normal , None
2026-09-01 17:40:13, Desktop-10   , Desktop      , 192.168.1.19, 192.168.1.100 , ICMP    ,       615.88,    576.27,          730,          14,   26.66,        0.05,           56.63, Normal , None
2026-09-01 17:40:14, Desktop-01   , Desktop      , 192.168.1.10, 8.8.8.8       , ICMP    ,       866.78,    807.26,          749,          35,   45.56,        1.87,           42.93, Normal , None
2026-09-01 17:40:15, Smartphone-09, Smartphone   , 192.168.1.38, 8.8.8.8       , UDP     ,       118.07,    104.1 ,          129,           9,   45.13,        2.6 ,           19.21, Normal , None
2026-09-01 17:40:16, Printer-03   , Printer      , 192.168.1.52, 192.168.1.50  , ICMP    ,        93.63,     83.54,          104,           7,   57.01,        2.5 ,            7.5 , Normal , None
2026-09-01 17:40:17, Smartphone-05, Smartphone   , 192.168.1.34, 192.168.1.20  , TCP     ,       190.82,    160.02,          199,          19,   70.58,        1.73,           13.19, Normal , None
2026-09-01 17:40:18, IP-Camera-04 , IP Camera    , 192.168.1.48, 192.168.1.1   , UDP     ,      1930.63,   1566.44,         1931,          17,   75.73,        1.98,           58.76, Normal , None
2026-09-01 17:40:19, IP-Camera-03 , IP Camera    , 192.168.1.47, 192.168.1.50  , TCP     ,      1653.55,   1365.03,         1781,          20,   60.73,       15.62,           49.41, Anomaly, High Packet Loss
2026-09-01 17:40:20, Smartphone-08, Smartphone   , 192.168.1.37, 192.168.1.100 , UDP     ,       225.97,    212.25,          208,          25,   78.75,        1.56,           53.57, Normal , None
2026-09-01 17:40:21, Laptop-02    , Laptop       , 192.168.1.21, 192.168.1.50  , TCP     ,       183.63,    185.3 ,          187,          16,   15.98,       33.72,           51.37, Anomaly, High Packet Loss
2026-09-01 17:40:22, Laptop-02    , Laptop       , 192.168.1.21, 8.8.8.8       , ICMP    ,       717.0 ,    576.71,          837,          23,   53.83,        0.31,           44.68, Normal , None
2026-09-01 17:40:23, Desktop-05   , Desktop      , 192.168.1.14, 192.168.1.50  , ICMP    ,       155.77,    153.76,          183,          28,   19.59,        0.17,           22.89, Normal , None
2026-09-01 17:40:24, Server-01    , Server       , 192.168.1.40, 192.168.1.100 , ICMP    ,      5685.99,   5473.63,         4947,         424,   18.31,        0.29,           36.35, Normal , None
2026-09-01 17:40:25, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.50  , UDP     ,       509.23,    500.85,          411,          20,   59.73,        0.43,           63.43, Normal , None
2026-09-01 17:40:26, IoT-Sensor-04, IoT Sensor   , 192.168.1.56, 192.168.1.20  , UDP     ,       116.98,    101.09,          131,           1,   42.83,        3.18,           11.72, Normal , None
2026-09-01 17:40:27, IoT-Sensor-06, IoT Sensor   , 192.168.1.58, 192.168.1.50  , UDP     ,       139.31,    157.47,          112,           1,   49.51,        2.06,           27.53, Normal , None
2026-09-01 17:40:28, Desktop-01   , Desktop      , 192.168.1.10, 192.168.1.50  , UDP     ,       847.0 ,    964.75,          736,           8,   54.99,        1.66,           21.08, Normal , None
2026-09-01 17:40:29, Desktop-04   , Desktop      , 192.168.1.13, 192.168.1.1   , ICMP    ,       420.95,    366.57,          461,          20,   35.27,        1.46,           67.56, Normal , None
2026-09-01 17:40:30, Desktop-05   , Desktop      , 192.168.1.14, 8.8.8.8       , UDP     ,       909.38,    937.21,          906,          27,   52.24,        1.74,           12.01, Normal , None
2026-09-01 17:40:31, Laptop-07    , Laptop       , 192.168.1.26, 8.8.8.8       , UDP     ,       520.0 ,    478.69,          500,           8,   53.42,        0.66,           15.89, Normal , None
2026-09-01 17:40:32, Desktop-07   , Desktop      , 192.168.1.16, 192.168.1.20  , TCP     ,       294.56,    308.14,          269,          19,   26.77,        1.17,           49.43, Normal , None
2026-09-01 17:40:33, IoT-Sensor-05, IoT Sensor   , 192.168.1.57, 192.168.1.100 , TCP     ,       126.86,    146.64,          146,           1,   41.4 ,        2.85,           44.28, Normal , None
2026-09-01 17:40:34, Smartphone-10, Smartphone   , 192.168.1.39, 8.8.8.8       , UDP     ,       110.94,    104.7 ,          118,          29,   91.45,        1.51,           20.96, Normal , None
2026-09-01 17:40:35, Laptop-09    , Laptop       , 192.168.1.28, 192.168.1.100 , TCP     ,       328.49,    292.23,          349,          14,   42.34,        0.68,           35.22, Normal , None
2026-09-01 17:40:36, Server-01    , Server       , 192.168.1.40, 192.168.1.1   , UDP     ,      3098.93,   2963.73,         2586,        8138,   37.08,        0.89,           40.16, Anomaly, Excessive Connections
2026-09-01 17:40:37, Laptop-09    , Laptop       , 192.168.1.28, 8.8.8.8       , UDP     ,       239.27,    217.62,          195,          19,   35.23,        0.85,           43.7 , Normal , None
2026-09-01 17:40:38, Server-02    , Server       , 192.168.1.41, 192.168.1.1   , UDP     ,     12034.9 ,  12100.52,        12637,         408,    9.05,        0.67,           71.26, Normal , None
2026-09-01 17:40:39, Smartphone-10, Smartphone   , 192.168.1.39, 192.168.1.50  , TCP     ,       327.85,    372.86,          391,           8,   80.92,        2.19,           50.34, Normal , None
2026-09-01 17:40:40, IP-Camera-05 , IP Camera    , 192.168.1.49, 8.8.8.8       , UDP     ,      3332.38,   2903.03,         2698,          18,   24.53,        1.7 ,           24.79, Normal , None
2026-09-01 17:40:41, Laptop-08    , Laptop       , 192.168.1.27, 192.168.1.100 , UDP     ,       270.97,    317.31,          223,          37,   61.63,        0.76,           59.13, Normal , None
2026-09-01 17:40:42, Printer-01   , Printer      , 192.168.1.50, 8.8.8.8       , UDP     ,       158.6 ,    188.68,          138,           2,   90.54,        1.27,           31.77, Normal , None
2026-09-01 17:40:43, Desktop-03   , Desktop      , 192.168.1.12, 8.8.8.8       , ICMP    ,       426.84,    393.12,          394,          22,   49.68,        0.76,           24.61, Normal , None
2026-09-01 17:40:44, Laptop-10    , Laptop       , 192.168.1.29, 192.168.1.20  , ICMP    ,      2176.25,   2133.84,         1440,           8,   47.6 ,        1.18,           16.11, Anomaly, Traffic Spike
2026-09-01 17:40:45, Laptop-04    , Laptop       , 192.168.1.23, 192.168.1.20  , UDP     ,       298.86,    317.54,          286,          22,   38.5 ,        0.39,           24.5 , Normal , None
2026-09-01 17:40:46, IoT-Sensor-03, IoT Sensor   , 192.168.1.55, 8.8.8.8       , TCP     ,        69.36,     71.66,           57,           4,   20.35,        2.26,           24.44, Normal , None
2026-09-01 17:40:47, Server-01    , Server       , 192.168.1.40, 192.168.1.20  , UDP     ,      9504.62,   8836.9 ,         9063,         210,   16.67,        1.29,           21.03, Normal , None
2026-09-01 17:40:48, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.20  , TCP     ,        39.02,     32.72,           35,           4,   38.73,        1.99,           35.35, Normal , None
2026-09-01 17:40:49, IoT-Sensor-07, IoT Sensor   , 192.168.1.59, 192.168.1.50  , TCP     ,       117.37,    128.15,          128,           4,   33.19,        3.42,           19.55, Normal , None
